node,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
USGANF4QH,0.62971574,1.6801878000000001,-0.32794252,0.12537855,0.3202177,0.039868608,-0.099896416,0.9867290999999999,1.7716933000000001,0.5701248000000001,0.29830655,1.3650662,1.6376479,-1.0444407,1.3941795,1.550331,-0.12461838,0.9741804000000001,-1.6059816999999998,-1.7954167,0.14553139999999998,-1.2149628000000001,-0.29153106,0.093857825,-0.2040592,-1.0146679,0.40514854,-0.73144376,-0.13150011,-1.3885996,0.9363174000000001,-0.69438213,0.82537055,1.7174506,-0.28324527,-0.3614545,0.11739064,-0.19506797,-0.019328287,-0.20436488,0.27394247,-1.1449049,-1.0546631000000002,-1.4526248,-0.6084155,-0.43243465,-0.30832475,-1.2084315,-0.46883976,-1.0208236,0.5463519,-0.7293459,-0.41744843,1.5782633999999998,1.6195114,-0.3456259,0.12478704,-0.28683537,-0.75542724,0.11668419,-0.6330313,-1.8720642,-0.5098176999999999,-0.68588895
U0108SMQ0DQ,0.48448288,2.0310593,0.34425625,0.36859164,-0.67203,-0.32833335,-0.61857474,0.23079103,0.39027926,0.28771806,0.9069187,-0.8977999,0.8126681,-0.42067619999999994,0.23110582,0.40540790000000004,0.015694475,1.0623912,-0.35546464,-0.55952805,-0.3094892,-0.59016365,-0.9724038,0.23569426,0.73062885,-2.0689113,-1.0496702,-0.8933337,-1.5087373,0.05115259,2.4429993999999997,-0.71896994,1.5557691,1.3856273000000001,0.8127513000000001,-0.5603604999999999,1.4607983999999998,-0.5570009,0.5238693,-0.31606492,0.769784,-0.5907022,-1.6248213,0.83537185,0.012609133500000001,0.297537,-1.0688818000000002,0.84837055,-0.93037456,1.1868436000000002,2.7223453999999996,0.32845446,0.47150576,2.2247195,-0.26416209999999996,0.26817670000000005,0.46117204,-0.4409522,-0.2970935,1.0285485,-0.5901951999999999,1.1726166,-0.49706426,-0.26245522
US1UQSGER,-1.2374188999999998,-0.26773554,-0.3186097,-1.8653113999999997,-0.64782876,1.3508577,-0.5221892,0.7697041,0.55475265,2.2613982999999998,0.06873728,0.74788654,0.21880393,-0.58994114,0.32168886,-0.6790875,-0.084504075,0.15504576,-1.2663615,-0.47116709999999995,0.5314310999999999,-0.8701668,-0.3419618,1.456595,-3.1579106,-0.14112337,0.88489664,-1.2295483,0.5220487,0.11019934,-0.44873409999999997,0.5736967,-2.0991712000000002,0.6980048000000001,-1.0086941999999999,0.54383045,0.17491266,1.2080398,0.91670233,7.345564e-05,-0.034508936000000004,0.16440438,-0.26556942,0.74480295,-0.0067579825,0.53535527,0.3072518,1.6456096999999998,0.74754125,1.8909447,1.0879159,-1.3327323999999998,-0.4367875,0.7940937,1.3284948,1.086571,0.43294838,0.35958508,-1.4750988,0.2495436,0.032942437000000005,-0.005282649,-1.2606401000000003,-0.9437289000000001
UTSGV1PC1,-0.31473634,0.5938366999999999,0.35201833,0.009712276,-0.1970394,0.13583864,0.6928234999999999,0.23061833,-0.28347597,-0.7642125,-0.7947717,-1.1936566000000002,0.29661554,0.64165556,0.12102401,0.1062085,-0.72035193,-1.8029436999999997,0.7571874,-0.73257214,1.4817619,0.92850894,0.41642904,-0.2339879,-0.52895296,-0.3014393,-1.5354713,0.41155112,-0.40674770000000005,0.29846713,-0.90810466,0.42857176,-2.5097737,-1.4845157,0.07812065,-0.26389164,0.18117101,-0.20715937,-0.32262632,0.71791637,0.86817473,-1.0931466,0.35395852,-0.71019304,0.74638134,-0.08000366,-0.7406358000000001,-0.7178644000000001,1.1601487,2.6285803,0.023000026,0.3391296,0.63747823,-0.43804216,0.99280846,0.047024882999999996,-0.8866409,-0.33633694,1.3216898000000001,0.37761018,-0.47898465,-0.1044339,-2.4998364,0.20750718
USGACAL2D,0.48040974,1.0296336,-1.133173,0.50570875,0.59258896,-0.6453545,-2.2321115000000002,0.9419859,0.19840667,0.43813682,-0.20769547,-0.36927426,-0.44087446,0.638516,0.000105814426,-1.1588143,0.77417713,-0.052941296,0.8941703999999999,-0.68971854,-0.60450625,0.6070460999999999,0.82268584,0.316573,-0.87544745,0.64996207,0.7068159,0.46030003,0.49738684,-1.0782312,-0.09149556,-0.47475280000000003,0.34932923,-0.7188903,0.16520873,0.6996545999999999,-0.37229457,-0.6402073,-0.26132393,1.0826254,0.095698245,1.1716852,0.32602468,0.9110732,0.6085538,-0.22455642,-0.7607265000000001,-1.1652801000000002,0.5952900999999999,-0.31631312,0.6879963000000001,1.0785978,-0.15119654,-1.9451426,-1.6251574,1.6754639,0.34869918,1.4570338,-0.5431683,1.4905239,-0.11579977,-0.8104496999999999,-0.49258342,-0.09888384
USUBPNXSB,0.53556156,-0.03228182,-0.31232402,0.29290077,-1.2343771000000001,-0.08108787,-0.17614849,-1.7239582999999998,-0.4112696,-0.6750567,-0.45423234,-0.8367530000000001,-0.045772534000000004,-0.76052177,0.15525459,0.5382579000000001,1.2858318000000002,0.67008793,1.8226745,-1.0255449,0.59029424,-0.6014834,-1.6811041000000002,1.0622392,-1.9122446,1.3330268,-0.80136305,-1.5972975,0.65409184,1.4479183999999998,-2.1704993,-0.16683872,0.28393608,-1.5283068000000002,0.9346527,0.3305442,0.99141884,1.4488,0.88087326,0.21227424,-0.97019684,0.42933694,-1.6879109,-1.2211645,-0.12899524,1.4139228000000001,0.13295592,0.026615331000000002,-0.98331356,-0.095985636,0.29712436,-0.21056032,-0.59547657,-0.27173162,-1.0042973,-0.9403581,0.9015236999999999,0.7505873000000001,1.7085941000000002,-0.7310375,1.0392624,0.5454932,0.28983784,-0.27714685
USDNRGKGA,-0.7745806,-0.87272143,-0.86737764,0.39965665,0.53272164,-0.51177377,0.040829144,-0.93320096,0.7255187,-0.86374813,1.4407036,0.007358911,-0.37619016,0.8951865999999999,0.8598950000000001,0.17422259,0.6332232,-0.77579343,0.6918699,1.656754,0.9107421999999998,0.13812178,1.920993,0.4022166,-0.6482717,0.68547916,0.5732649999999999,0.8209834,-0.07874169,0.005394629000000001,-1.18801,0.10975544,0.77623504,0.56156677,-1.3140068999999999,0.123057,-0.73550856,0.23311462,-0.05720667,0.22768320000000003,-0.25351033,-0.16935745,-0.42641273,-0.20041005,-0.34559184,0.20838451,-0.38910452,0.0748085,-0.13202070000000002,0.92844766,0.58795404,-0.42629966,0.7376378,0.5262543000000001,-0.7462696,-0.54624826,0.24235782,-0.78343767,-0.72115475,0.25679633,-0.16615196,-0.6090021999999999,0.5682583999999999,0.8468001000000001
USDNUBAGJ,0.5318665,-0.6395229,-0.852467,1.371882,-1.0031606,1.4595138,0.47636709999999993,-0.31814268,0.3916771,0.88542366,1.6160177,0.12693393,0.27795166,1.479801,-0.41407029999999995,-0.24781147,0.29725268,-1.243544,0.5643816999999999,0.5783975,0.26293275,-0.9799558,-1.0403106,0.6350496,0.82447815,-0.48968320000000004,0.38323444,0.39928088,-0.18406752,-0.020559301999999998,0.47953576,-1.1957203,-0.011774628,1.1359965,0.06386825,1.0361103999999999,-0.47984746,-0.6536069,-0.37484393,-0.44120252,0.83470476,0.7531005999999999,0.33033112,-0.9308033000000001,0.28628692,0.7045819000000001,0.40244186,0.44292098,0.019368013,-0.63902295,-1.6806356,-0.8711565,-0.8021906999999999,0.88394004,-0.43144209999999994,-0.47293052,0.19868653,-1.3174559,-0.027094845,0.69663405,-0.47064906,0.7057806,-0.011793918,-0.18765189
USF2HPGTV,-0.32890618,-0.2756765,-0.29827943,-0.09294880000000001,0.4126577,-0.72868955,-1.876538,-1.5519311000000002,1.1189797,0.6898293000000001,0.42305937,0.22317606,1.3866783,-0.6037335,-0.6065967,0.09824332599999999,-0.3433364,0.27524033,0.5345916999999999,0.5971138,-1.0237858,0.05174809,0.5557638,-0.9060928,-0.90925366,-0.11887996,0.46723315,0.58792406,0.81363475,0.15266141,-0.37665647,-0.0031953470000000003,-0.37470314,0.7115089,0.3574073,0.63711995,-0.11887774,0.040354043,-1.0983528999999999,-0.43796813,-0.025383389,-1.1029712,-0.14152448,-0.7189409999999999,0.29926926,-0.033839274,1.0379049999999999,1.5605953000000001,1.308306,0.4152715,0.7193425999999999,0.16993387,0.56771946,-0.6339807,0.7829316,-0.3446505,-0.044075076,-0.44004440000000006,0.5285685,-0.66532105,-1.6424081000000001,0.12469347,0.22009613,-0.49775058
UU3FR0CDQ,-0.13914198,-0.6855219,0.16109714,1.2414798,0.48381364,-1.7684113000000001,-0.5104017,1.8659189999999999,0.68888354,-0.0045120064,0.31016356,-0.3138161,0.42762375,0.3000735,0.6674462,-0.21998914,-0.39139559999999995,0.11511059,0.22286117,-0.87059414,-0.41037974,-1.3514135,0.16844325,0.5938974,0.4822697,-1.0822831,-2.3285517999999996,1.230923,-0.3410808,-1.4837488,0.9507136999999999,-0.13098879,0.057794965999999996,-0.91475517,0.6883253,-0.46543103,1.1261028999999998,-0.3376514,0.76026034,-1.2414662,-0.5442043000000001,2.0058281000000004,-1.1165833,0.7911614,0.23045307,-0.16487455,-1.0722167,0.22543709,-0.5219939,0.8917994,0.00041024986000000004,-0.7356779,0.7734018,1.3058857,-0.10480969,-0.25609738,-0.7625459,0.03902412,-0.212023,0.87876326,-0.7103705,0.48506173,-0.48614958,0.61737806
UT7LKHEC8,1.1128165,-1.1087633,-0.42011687,-0.11968347,0.56815916,-1.0675278,-0.8679084999999999,-1.7653751,0.49899694,-0.031003905,0.9073283000000001,0.18031687,-0.7419357,1.683948,-0.89854544,0.35886443,-1.2817364,-1.000779,0.47235623,0.4982144,0.9541439,0.42650253,-0.09385376,0.46126917,-0.37294084,0.8155737,1.8755914,0.8945192,-0.031589437000000005,-1.2457254,0.85065013,0.6109306,1.5504256,-0.92532855,0.9281699000000001,0.87366617,-1.5500953000000002,1.1911156,0.961324,1.0761232,-0.5023045,-0.05595747,0.7602211999999999,-1.7056921999999999,-0.94917095,0.13020697,-0.43774182,-0.9601110999999999,-0.79849535,0.38224226,1.2507685,-1.6514168999999999,0.93593365,0.5491807,0.58023757,-1.0469046999999998,0.24745314,-0.88212097,-0.49449733,0.9044376000000001,0.63948864,-0.6719214,-1.6236329999999999,-0.46197040000000006
USF2N4NRZ,0.25958374,0.5875090999999999,0.38459733,-0.36520929999999996,0.012348622,1.2919457,-0.59565365,0.5244693,-0.8457629999999999,0.46160874,0.39335436,0.75464016,0.28486383,0.43094724,-0.5347622,0.13913138,-0.63337773,-0.97654384,0.057099185999999996,-0.89207447,0.8251475,-0.097022556,0.9041584,-1.0020638000000002,0.25753173,-0.27748024,-0.03839196,-0.3265417,-0.91713834,0.20662777,1.1404126,0.030873211,1.1173735,-1.3662796,-0.004171168,-0.06965786,-0.47810057,0.059759192,-0.07589606,0.5484717,-1.0587122,-0.11397545,-0.5716751,-0.07923119,-0.23418379,-0.22031579999999998,0.7106104999999999,-0.15705699,0.5301577,0.06796783,-0.41719097,0.05222324,0.43956846,-0.5123979000000001,-0.22298609,-0.23382834,0.8831464,-0.05386777,-0.7363778,-1.5146879,1.3142512,0.72537225,1.5827897,0.03992534
USSGH4E0G,0.9791363000000001,-1.1689199,0.66481763,0.62616223,1.5900942,-0.32301334,0.5271283,0.33398965,0.03310556,0.24582957,0.43835667,-0.30924904,-0.0029194783,-0.55521965,-0.47617984,-0.620976,0.11324382599999999,1.3840674,-0.6309861,-1.3240652,0.28655094,-0.47388282,0.62976146,0.5519453000000001,-0.8578834999999999,0.20533262,0.39873898,0.47774926,-0.22328025,0.24002665,-0.48610017,0.5930930999999999,-0.5375661999999999,-0.8373575000000001,-0.18979016,0.15644419,0.013137706,1.0118969999999998,0.9320690999999999,-0.7753336999999999,1.3921938999999999,0.12463579,-0.09787925,-0.62891394,1.0174266,1.5638322,0.18177803,0.3904523,-1.4929173,-1.8191728999999999,-1.5219396,-0.8706263000000001,-0.5971764,-0.53229094,0.30323508,0.46350047,0.42959285,-0.33296612,0.9602062,-1.1060311999999999,-1.261919,-0.8386513000000001,0.43045774,0.79708433
U0117PFTDDZ,-1.140909,0.34425974,-0.39707068,0.36114457,1.2442243999999998,-1.1294688,-1.2760093000000001,0.08495135,0.6767215,-0.25730085,0.9761,0.19530527,1.8021322,1.0567756000000001,0.044092674000000005,-0.7347758000000001,0.46871862,-1.0023203,0.18460196,1.0176489,-0.98255223,0.55901605,-0.34728655,0.45786223,-0.4502494000000001,1.1725076,0.69021726,-0.011272098999999999,-0.31272402,0.9205441999999999,0.016282164,1.2354038,0.83982193,1.4179593000000001,-0.93696165,-0.97268295,-1.1519846000000002,-0.17955327,-0.82915974,0.1378677,-0.5747535,-0.04362503400000001,-0.23899682,0.6290644,-0.34003627,0.060173545,1.5871898000000002,-0.5998420999999999,-0.45037603,0.9638346999999999,1.5991168,0.71030974,-0.55325735,-0.20759872,1.3935517,-1.5537208,0.00832772,-0.08886323,-0.46941453,-0.95520514,-1.6198901,-0.61393535,0.41664702,0.91955346
USSGSRA6R,-0.11031911,2.6218677,0.68349767,-0.34183115,-0.88164765,1.2499818999999999,0.70722145,-0.25057974,0.6018023,-0.39527237,1.7170634999999999,0.3678362,-0.18513665,-0.70281816,-0.09857536,-0.8406283999999999,-1.6106968000000002,1.7014443,-0.14788131,1.8668256999999997,0.031085595,-1.3574188,0.016237205,0.80369467,-1.6501772000000001,-1.0224519,-0.975851,-0.66618603,0.11963299,0.47902155,0.7075296999999999,0.5514104000000001,1.0954704,-0.45136416,-0.07149533,-0.7099983,-0.11093473,0.10302817,-0.49661179999999994,-0.08578132,1.2331028,0.38135013,-1.4167678,1.1390247,0.43490690000000004,0.51688635,-0.95342904,0.116476096,0.06583268,-0.49612087,1.634422,-0.056505393,1.1331488,-0.056685373,1.0750277,-0.5879736999999999,0.13129322,-1.1677049,0.48506707,0.78760844,0.17675002,0.45947006,-0.64633554,-1.9804453000000002
USSG9MSC8,-0.48374093,-0.87282044,0.65601385,0.22875120000000002,-1.4363927,1.0707561,-0.44002295,-0.6927592,0.012302107,0.5370894,-0.48893782,-0.4508335,0.2348123,-1.1793568,0.60698366,-0.12915605,0.9260053,1.3229993999999998,1.6733345000000002,0.20537633,0.69668573,-0.21542606,-0.66821676,0.78150934,-0.85340416,0.9205,-0.12009080000000001,-0.87938505,1.5776777,1.2729065,-1.2953877,0.34986209999999995,0.18137634,-0.7201081,0.36093605,-0.40339264,0.48491383,0.58466905,-0.16491957,-1.604598,-0.72067064,0.18649000000000002,-0.38524884,-0.23871522,0.5061583,-0.5907779000000001,0.12737861,-0.007909763,-0.89164835,0.12735084,0.46709433,-0.09546355,0.90385187,-1.1260475,0.032871608,-0.6060353,0.703047,-0.15349907,0.21567008,0.10015405,0.49514508,-0.28908095,-0.5740727,-1.000211
USSGSQ15K,0.88298404,-1.1684786,0.71893334,0.85341305,0.75573117,-0.66887695,-2.6109707,-0.5203434,-0.17428352,1.6388466,-0.5027674,0.71490943,-1.3345131000000001,0.6481021,0.07038225,0.3917375,0.36105338,-1.1953332,0.5954012,1.6231719999999998,0.8787485,1.0530758,-1.2905383,-0.6145401,-0.84137625,-0.065389454,1.7900311000000002,0.90347797,-0.52846146,-1.9912031000000003,0.79070586,0.19427656,0.9786091999999998,0.16340217,2.4341044,1.276633,-1.005101,-0.11114959,0.27973276,1.3402851,0.14352602,-0.31610915,-1.0565993999999999,-0.19230051,0.11548027400000001,0.09629241,-1.9472721000000002,0.28057054,1.7179894,-0.407428,0.4123732,-0.38953468,-0.15249853,-0.20357275,-0.4487554,0.77510285,0.8915851999999999,1.1035072,0.73472106,0.7339810999999999,0.52670705,-1.7378595000000001,-0.07384663,-1.387541
USSGE7U0Y,-0.41614458,1.1609886999999999,0.012570083999999999,-0.647363,-2.0872464,-1.0949441999999998,0.72849137,-0.2665121,-0.057154205,0.09409978,0.35167682,0.15478489,-0.67084813,-0.5578337,0.33701440000000005,0.29378858,1.5052290000000002,1.4107103,0.17525595,-0.5243569,0.11915292599999999,0.10083249,-1.1224836999999999,-0.46365386,-0.69647825,-0.5753499,-0.41151696,-0.04141115,-0.8916694,1.1929901000000003,-3.3979132000000005,0.8818572,1.316665,1.3834608999999998,1.2644541,0.079030275,0.8730747,1.572981,1.0483028,0.68203294,-1.3166102,-0.12794916,-0.81272185,-0.55793095,-0.032073576,0.36467803,-0.6435137,-0.605441,-0.14760520000000002,-0.7224012,-0.46643355,-0.41859785,0.042542744,-0.7748101,0.0024058382999999997,0.17133243,0.54856795,0.53442514,1.5323601,0.46883413,1.0130905000000001,0.75670254,0.36785758,0.104855046
USS32PGQ4,-0.4242532,-1.1435618,0.135765,0.6570319,-0.29277223,-0.52328616,-0.047814496,0.9580685,0.7051589,-1.0759518999999997,0.36036128,-0.73561025,-0.41644117,0.80021393,-0.42108178,0.26118344,-0.14062697,0.13592681,0.16860488,-0.6847139,0.26439336,0.096736684,-0.08393966,-0.31261724,-0.46705788,0.42020357,0.07543637,-0.08203999,-0.58741856,-0.8870304,0.12664847,1.6186584,0.84390014,-0.24731168,-0.4932798,-0.32007515,-0.2400761,0.16309991,0.5050349000000001,-1.787621,-1.3877627000000001,0.7490713000000001,-0.27194127,1.7057855,0.0678637,-0.1424832,-0.4158402,-0.8751187,0.51518804,-0.07243273,-0.1679774,-0.62741584,0.42898196,1.1397985000000002,0.19839762,-0.75122523,-0.389743,-0.3571607,0.21853545,0.87875277,-0.8099643,-0.5112752,-0.62251174,0.22003722
USSGKGSER,0.59242785,0.5224749,3.3133623999999995,-0.53517425,-0.43469796,-1.7009880000000002,0.36729407,-1.1996428999999997,0.20201263,0.36461475,0.19780563,-2.051302,-0.84556895,-1.7155432000000002,-0.44218493,-0.64295137,0.7500611,-0.5735281,-0.33692008,-0.9947367,-0.34740406,0.5266386,0.38066903,-0.5622184,1.0255723,-0.41037646,0.99375314,0.7742739000000001,1.2020959999999998,0.84553146,1.4885939,-0.17980374,-1.0445348,-0.7285434000000001,-2.0185213,-0.51384664,0.508792,0.11156594,0.19156162,-1.0662673999999999,-0.09048689,0.20992468,0.5218722,-0.255642,0.78370935,0.8826789,1.5080646,1.349732,-1.3660446000000002,0.34648418,1.1067258999999998,0.636079,1.139623,1.2673068,-0.111773126,-0.5129300999999999,1.1532209,1.5349181,0.48912126,1.0608208000000001,0.080302976,-0.86141837,0.5900013000000001,-0.31065208
USSGH4Y8Y,-1.4166952,-0.15013748,0.48295015,-0.89297837,-1.532812,-1.2786216000000001,-0.7392966,0.30650362,0.48117575,0.8397454,0.023920028,0.6846342,0.048162803,-0.57248646,0.27985679999999996,0.21359198,-0.09094374,0.54248184,-0.65268916,-0.15133469,-1.0457207,0.6505938,-0.17935903,-1.1476885000000001,0.558865,-0.89776117,1.1321653999999999,0.8803536,-0.83103204,1.6034712,-1.3494332,0.6090333,0.11040573,-0.22529244,0.56679446,-0.51398176,-0.263361,0.5213147,2.4327363999999996,-0.15804307,0.7284904000000001,1.2158293,0.19677049,0.015536073999999999,-0.0855335,0.6241429000000001,0.42639399999999994,-0.22497225,0.7325691999999999,-0.6573926,-0.38009053,-0.14359155,0.7004653000000001,-0.53862774,0.5292081,-0.024107748999999998,0.36597070000000004,-0.07837955,0.22771363,-0.20973029999999998,0.57067376,1.878612,-0.98250794,-0.051289577
USS2VGULC,1.7745025,0.92513233,-0.8681392,0.6549704000000001,1.1678957,0.051896263,0.22748157,-0.10558811,0.43674093,0.37913892,0.038463164,0.07820987,-0.16814932,-0.83452857,0.41344790000000003,0.31883985,0.03427746,0.8808935,-0.22986573,-0.08497406,-0.59771883,-0.5033912,-0.18262962,-0.33222294,0.23772426,-0.27701834,0.6976019,0.074583285,-0.62572455,0.36375123,0.010423126,-0.45016409999999996,-0.9373883,-0.59595895,0.019501597,-0.6433644000000001,-0.47729874,-0.8070185999999999,0.14284268,0.3153975,-0.38131833,1.7975541000000002,0.50946194,-0.17116112,-0.101030946,-1.3089247,-0.024741136,1.000561,0.49541607,0.6256463000000001,-0.81924176,1.2622681999999998,0.7155991,0.8864869000000001,-0.5200589,-0.36912543,0.90977997,0.32119796,0.1908424,0.40886804,0.32546198,0.3710751,0.3804074,1.0121866
USDNU8PQA,0.06032731,-0.22739403,-0.14205764,0.2608261,-0.020501448000000002,0.35020652,-0.8276288,-0.7409239000000001,1.4768534,0.26341063,0.19701803,0.39994273,-0.36397806,-0.067579344,0.86423725,0.22451517,-0.01797642,-0.47604529999999995,1.4211661,0.72996694,0.25326762,0.225485,0.009089001999999999,-0.7031821999999999,0.25266564,-0.9664773000000001,-0.31448978,1.280537,-1.0123268,0.19351137,-0.51936907,0.41473815,-1.4060925,-0.56330943,0.9330556000000001,-0.13686708,0.6679341,-1.2290117,0.080897585,-0.23235922,0.03433829,-0.76487285,0.19124828,-0.6981576,0.7798776,-0.48952764,-0.6059769,0.82245815,1.8405076,0.40264970000000005,0.29341853,0.42557928,0.57452357,-1.4403882,0.6455983000000001,0.60355455,0.6660616,-0.29356020000000005,-0.15518212,0.33825034,-0.16413479,0.05162033,-1.2198669,-0.41302833
